country,SDR,SDR
subject,CCUSMA02,CCUSSP01
measure,ST,ST
unit,Special Drawing Rights,Special Drawing Rights
powercode,Units,Units
reference_period,,
time,,
1957-01,1.0,
1957-02,1.0,
1957-03,1.0,
1957-04,1.0,
1957-05,1.0,
1957-06,1.0,
1957-07,1.0,
1957-08,1.0,
1957-09,1.0,
1957-10,1.0,
1957-11,1.0,
1957-12,1.0,
1958-01,1.0,
1958-02,1.0,
1958-03,1.0,
1958-04,1.0,
1958-05,1.0,
1958-06,1.0,
1958-07,1.0,
1958-08,1.0,
1958-09,1.0,
1958-10,1.0,
1958-11,1.0,
1958-12,1.0,
1959-01,1.0,
1959-02,1.0,
1959-03,1.0,
1959-04,1.0,
1959-05,1.0,
1959-06,1.0,
1959-07,1.0,
1959-08,1.0,
1959-09,1.0,
1959-10,1.0,
1959-11,1.0,
1959-12,1.0,
1960-01,1.0,
1960-02,1.0,
1960-03,1.0,
1960-04,1.0,
1960-05,1.0,
1960-06,1.0,
1960-07,1.0,
1960-08,1.0,
1960-09,1.0,
1960-10,1.0,
1960-11,1.0,
1960-12,1.0,
1961-01,1.0,
1961-02,1.0,
1961-03,1.0,
1961-04,1.0,
1961-05,1.0,
1961-06,1.0,
1961-07,1.0,
1961-08,1.0,
1961-09,1.0,
1961-10,1.0,
1961-11,1.0,
1961-12,1.0,
1962-01,1.0,
1962-02,1.0,
1962-03,1.0,
1962-04,1.0,
1962-05,1.0,
1962-06,1.0,
1962-07,1.0,
1962-08,1.0,
1962-09,1.0,
1962-10,1.0,
1962-11,1.0,
1962-12,1.0,
1963-01,1.0,
1963-02,1.0,
1963-03,1.0,
1963-04,1.0,
1963-05,1.0,
1963-06,1.0,
1963-07,1.0,
1963-08,1.0,
1963-09,1.0,
1963-10,1.0,
1963-11,1.0,
1963-12,1.0,
1964-01,1.0,
1964-02,1.0,
1964-03,1.0,
1964-04,1.0,
1964-05,1.0,
1964-06,1.0,
1964-07,1.0,
1964-08,1.0,
1964-09,1.0,
1964-10,1.0,
1964-11,1.0,
1964-12,1.0,
1965-01,1.0,
1965-02,1.0,
1965-03,1.0,
1965-04,1.0,
1965-05,1.0,
1965-06,1.0,
1965-07,1.0,
1965-08,1.0,
1965-09,1.0,
1965-10,1.0,
1965-11,1.0,
1965-12,1.0,
1966-01,1.0,
1966-02,1.0,
1966-03,1.0,
1966-04,1.0,
1966-05,1.0,
1966-06,1.0,
1966-07,1.0,
1966-08,1.0,
1966-09,1.0,
1966-10,1.0,
1966-11,1.0,
1966-12,1.0,
1967-01,1.0,
1967-02,1.0,
1967-03,1.0,
1967-04,1.0,
1967-05,1.0,
1967-06,1.0,
1967-07,1.0,
1967-08,1.0,
1967-09,1.0,
1967-10,1.0,
1967-11,1.0,
1967-12,1.0,
1968-01,1.0,
1968-02,1.0,
1968-03,1.0,
1968-04,1.0,
1968-05,1.0,
1968-06,1.0,
1968-07,1.0,
1968-08,1.0,
1968-09,1.0,
1968-10,1.0,
1968-11,1.0,
1968-12,1.0,
1969-01,1.0,
1969-02,1.0,
1969-03,1.0,
1969-04,1.0,
1969-05,1.0,
1969-06,1.0,
1969-07,1.0,
1969-08,1.0,
1969-09,1.0,
1969-10,1.0,
1969-11,1.0,
1969-12,1.0,
1970-01,1.0,
1970-02,1.0,
1970-03,1.0,
1970-04,1.0,
1970-05,1.0,
1970-06,1.0,
1970-07,1.0,
1970-08,1.0,
1970-09,1.0,
1970-10,1.0,
1970-11,1.0,
1970-12,1.0,
1971-01,1.0,
1971-02,1.0,
1971-03,1.0,
1971-04,1.0,
1971-05,1.0,
1971-06,1.0,
1971-07,1.0,
1971-08,1.0,
1971-09,1.0,
1971-10,1.0,
1971-11,1.0,
1971-12,0.964880000001358,
1972-01,0.921050000000832,
1972-02,0.921050000000832,
1972-03,0.921050000000832,
1972-04,0.921050000000832,
1972-05,0.921050000000832,
1972-06,0.921050000000832,
1972-07,0.921050000000832,
1972-08,0.921050000000832,
1972-09,0.921050000000832,
1972-10,0.921050000000832,
1972-11,0.921050000000832,
1972-12,0.921050000000832,
1973-01,0.92110002040863,
1973-02,0.861235004663467,
1973-03,0.828999996185303,
1973-04,0.828999996185303,
1973-05,0.828999996185303,
1973-06,0.828999996185303,
1973-07,0.828999996185303,
1973-08,0.828999996185303,
1973-09,0.828999996185303,
1973-10,0.828999996185303,
1973-11,0.828999996185303,
1973-12,0.828995233490354,
1974-01,0.828999996185303,
1974-02,0.828999996185303,
1974-03,0.828999996185303,
1974-04,0.828999996185303,
1974-05,0.828999996185303,
1974-06,0.828999996185303,
1974-07,0.828286958777386,
1974-08,0.837604544379494,
1974-09,0.843709528446198,
1974-10,0.83863913235457,
1974-11,0.832352379957835,
1974-12,0.823786367069591,
1975-01,0.811478259770767,1.23889639262968
1975-02,0.803270000219345,1.26038240160873
1975-03,0.797680945623489,1.24747386697871
1975-04,0.805436353791844,1.24143410621888
1975-05,0.802195454185659,1.24682060900556
1975-06,0.802257140477498,1.23641489290967
1975-07,0.824182608853216,1.19098661472892
1975-08,0.839914285001301,1.18699997766897
1975-09,0.849159091711044,1.1642663389229
1975-10,0.849555552005768,1.18577543925364
1975-11,0.84804499745369,1.17101503720434
1975-12,0.854033333914621,1.17065861390585
1976-01,0.853057886424818,1.16874313500005
1976-02,0.854864996671677,1.16872947555454
1976-03,0.86386086370634,1.15632335559987
1976-04,0.867668181657791,1.15069502111605
1976-05,0.871485715820676,1.1423088359214
1976-06,0.874377275055105,1.14609239928265
1976-07,0.873140904036435,1.14693367414116
1976-08,0.870713643052361,1.15077447254341
1976-09,0.866772722114216,1.15708599596997
1976-10,0.865666661943708,1.15470774480348
1976-11,0.865495459599928,1.14982177894656
1976-12,0.863480951104845,1.1618315125441
1977-01,0.865234997868538,1.15232597129824
1977-02,0.866530001163483,1.15601590811525
1977-03,0.863895652086838,1.15916493892263
1977-04,0.861588882075416,1.16220959422871
1977-05,0.860723816213154,1.16161557629098
1977-06,0.860442856947581,1.16586804841368
1977-07,0.852799997443245,1.1714402872037
1977-08,0.857260872488437,1.16188550915204
1977-09,0.86115500330925,1.16353482013327
1977-10,0.853242102422212,1.17999669740164
1977-11,0.845857149078732,1.18340394450238
1977-12,0.833347627094814,1.2147126004746
1978-01,0.823942862805866,1.21512588851843
1978-02,0.821021051783311,1.22670788555638
1978-03,0.813113637945869,1.2366748302499
1978-04,0.81104210175966,1.22609122269016
1978-05,0.82175000147386,1.21985435087873
1978-06,0.813168181614442,1.23952600679202
1978-07,0.800761909711929,1.25985839350399
1978-08,0.78735000166026,1.27080950727006
1978-09,0.785330000519753,1.28106584842565
1978-10,0.764736365188252,1.34878137784597
1978-11,0.778559091416272,1.27241032850124
1978-12,0.778887502849102,1.30279580148362
1979-01,0.773624995350838,1.28542965651447
1979-02,0.776664702331319,1.28915818137058
1979-03,0.776554546572945,1.28681911349335
1979-04,0.782564997673035,1.27268562281758
1979-05,0.787039129630379,1.26892281303555
1979-06,0.782957142307645,1.29108890604887
1979-07,0.767557141326723,1.30050850051436
1979-08,0.769130429495936,1.30030557350017
1979-09,0.766405552625656,1.31774875975826
1979-10,0.769843474678371,1.28576020737481
1979-11,0.773221433162689,1.30804447522308
1979-12,0.763143748044968,1.31733214068756
1980-01,0.757311109039519,1.31573753840735
1980-02,0.761310517787933,1.30378096649776
1980-03,0.783528572037106,1.25118863076321
1980-04,0.788161910715557,1.29474979127954
1980-05,0.766561902704693,1.31133782857056
1980-06,0.757280951454526,1.32438052276528
1980-07,0.753081817518581,1.31199160497506
1980-08,0.761525005102158,1.31528758936102
1980-09,0.758660000562668,1.31243930140489
1980-10,0.764404548840089,1.29003960588005
1980-11,0.780266662438711,1.27671526859116
1980-12,0.789352380094074,1.27541259760148
1981-01,0.78850555088785,1.24416796422292
1981-02,0.810663157387784,1.22328648295752
1981-03,0.813995450735092,1.22851632234857
1981-04,0.825542101734563,1.19858088167439
1981-05,0.848054996132851,1.17015177005365
1981-06,0.865314999222755,1.15060234164905
1981-07,0.880624997615814,1.1272305086371
1981-08,0.89071904477619,1.13270807975704
1981-09,0.874171432994661,1.14459693150114
1981-10,0.867138099102747,1.15117189431226
1981-11,0.857469999790192,1.18072118589359
1981-12,0.858972730961713,1.16395465368154
1982-01,0.867015785292575,1.14784205825051
1982-02,0.882710000872612,1.12688753789372
1982-03,0.890113042748493,1.11308993890593
1982-04,0.893911761396072,1.12967544552104
1982-05,0.881290006637573,1.12410072068806
1982-06,0.907413639805534,1.09223963856943
1982-07,0.916186362504959,1.09208457222183
1982-08,0.919947621368227,1.0830950535949
1982-09,0.925871431827545,1.07234006162989
1982-10,0.932973682880402,1.06237185252406
1982-11,0.937245452945883,1.07952889475622
1982-12,0.914338094847543,1.10310745491391
1983-01,0.913552377905164,1.08644872623279
1983-02,0.918340003490448,1.08994201627277
1983-03,0.921313638036901,1.07866719997267
1983-04,0.923868414602782,1.08163066756258
1983-05,0.923789466682233,1.07733080635769
1983-06,0.935790476344881,1.06835324145676
1983-07,0.940820002555847,1.05563179674404
1983-08,0.952230430167654,1.04460461824361
1983-09,0.951622727242383,1.05683667757692
1983-10,0.941380949247451,1.0592771503954
1983-11,0.950889474467227,1.0505746654451
1983-12,0.959038095814841,1.04695597659735
1984-01,0.965468181805177,1.03409408294892
1984-02,0.955459994077682,1.06013060921479
1984-03,0.939900005405599,1.06420339168453
1984-04,0.945726319363243,1.04712041994463
1984-05,0.960786367004568,1.04139547101421
1984-06,0.951828559239705,1.03121487424335
1984-07,0.980649996887554,1.01332522673152
1984-08,0.983930432278177,1.01663210117523
1984-09,0.994673688160746,0.999000999000999
1984-10,0.992778264957926,0.99623423558572
1984-11,1.00223182277246,0.98934475696746
1984-12,0.987615789237775,0.980209569766621
1985-01,0.975399998101321,0.974991469775256
1985-02,0.961894997954369,0.959416674661806
1985-03,0.963747620582581,0.99127676545527
1985-04,0.990113634954799,0.99116868699884
1985-05,0.989249996163628,0.992950054612253
1985-06,1.0029699921608,0.998282953320289
1985-07,0.980621739574101,1.03736592045478
1985-08,0.967859089374542,1.03536817692371
1985-09,0.972935003042221,1.05940059114553
1985-10,0.93888261007226,1.07165055618664
1985-11,0.926129993796349,1.09318291136473
1985-12,0.91770000684829,1.09841827768014
1986-01,0.910454541444778,1.11114814938276
1986-02,0.886299992862501,1.15584220442225
1986-03,0.870425003767014,1.13826505640103
1986-04,0.869795449755409,1.17595870033044
1986-05,0.85606666973659,1.14314456206132
1986-06,0.858676186629704,1.17756503102884
1986-07,0.841182602488476,1.20370693587974
1986-08,0.827461904003507,1.20688406671655
1986-09,0.826368180188266,1.21341552201136
1986-10,0.825552170691283,1.18661967652748
1986-11,0.835264998674393,1.21030209140201
1986-12,0.828619051547278,1.22319670226169
1987-01,0.800571427458808,1.2675877804538
1987-02,0.791599997878075,1.26419053879801
1987-03,0.787890908392993,1.28562796497949
1987-04,0.774236372926018,1.30626747132743
1987-05,0.765990470136915,1.28658732711483
1987-06,0.777504767690386,1.2780206016921
1987-07,0.7877363670956,1.26721832904591
1987-08,0.788580948398227,1.2931257435473
1987-09,0.77447726780718,1.27963965347358
1987-10,0.77199091965502,1.32109122134883
1987-11,0.741971436001006,1.37379621107005
1987-12,0.723072732036764,1.41866106768432
1988-01,0.725100004673004,1.36641888937473
1988-02,0.737299996614456,1.36100714528751
1988-03,0.729559091004458,1.38728965220648
1988-04,0.697105000168085,1.3841788359056
1988-05,0.726428571201506,1.36483369501426
1988-06,0.742713630199432,1.31061598951507
1988-07,0.763634994626045,1.29647876367785
1988-08,0.773978261843972,1.28817838694302
1988-09,0.77335000038147,1.2903891813771
1988-10,0.758733334995451,1.34591313476628
1988-11,0.737140907482667,1.36636287865331
1988-12,0.737590480418432,1.34569579200926
1989-01,0.753680952957698,1.31092525104219
1989-02,0.759300002455711,1.32149275821969
1989-03,0.766269567220107,1.29270783510219
1989-04,0.769380006194115,1.29565566655006
1989-05,0.790250000628558,1.24362641462505
1989-06,0.806077271699905,1.2463854821019
1989-07,0.786799995672135,1.28749839062701
1989-08,0.793099999427795,1.24652531069643
1989-09,0.801942856538863,1.27980342219435
1989-10,0.786104758580526,1.27782463134759
1989-11,0.783057150386629,1.28771392147521
1989-12,0.768299996852875,1.31416406024128
1990-01,0.758504545146769,1.32559187677298
1990-02,0.753704997897148,1.31681173542619
1990-03,0.768236366185275,1.30082992949502
1990-04,0.768570005893707,1.30247339698087
1990-05,0.757995242164249,1.31200881669925
1990-06,0.760710003972054,1.32387206100402
1990-07,0.745176193260011,1.36563515691148
1990-08,0.72598694977553,1.38594375840228
1990-09,0.718999991814295,1.39256370978972
1990-10,0.700169565884963,1.43077891604189
1990-11,0.692027273503217,1.42675740843784
1990-12,0.701036842245805,1.42265723919136
1991-01,0.703350002115423,1.43476139917932
1991-02,0.694075000286102,1.4205352576851
1991-03,0.723411890864372,1.34631177888175
1991-04,0.739841807456244,1.34080609262288
1991-05,0.744862638768696,1.34084204880665
1991-06,0.757965874671936,1.31450955648448
1991-07,0.754746183105137,1.33400923134388
1991-08,0.748678085478869,1.33698776656194
1991-09,0.738781437987373,1.36798905608755
1991-10,0.734209415705308,1.36651225078233
1991-11,0.722017963727315,1.38071963107171
1991-12,0.710272726558504,1.43043098885694
1992-01,0.708198512142355,1.39733109760358
1992-02,0.719239351153374,1.38091029606717
1992-03,0.732074098153548,1.37174211248285
1992-04,0.729519937719618,1.36975043147139
1992-05,0.722605413198471,1.39631651702808
1992-06,0.7085971317508,1.43116797618536
1992-07,0.692709002805793,1.44416844780775
1992-08,0.686717166787102,1.48286548927147
1992-09,0.686456479809501,1.47284081536468
1992-10,0.697112468155948,1.40593586120601
1992-11,0.720687298547654,1.37896037419469
1992-12,0.719997706738385,1.37500515626934
1993-01,0.726282069557591,1.38188350722034
1993-02,0.729061380812996,1.37610260221002
1993-03,0.724420316841291,1.39772171360682
1993-04,0.708233441625323,1.42338826188636
1993-05,0.706307579489315,1.42847143557094
1993-06,0.709431549906731,1.40360333046998
1993-07,0.719177731058814,1.39072193766506
1993-08,0.713519616560502,1.40758038339674
1993-09,0.705721378326416,1.41840148988893
1993-10,0.710607083070846,1.39293001100582
1993-11,0.71971440857107,1.38388571916016
1993-12,0.721786374395544,1.37355846927293
1994-01,0.727934369444847,1.38067387930701
1994-02,0.720953446626663,1.39929615403452
1994-03,0.713831326235896,1.41259697478232
1994-04,0.712023723125458,1.42138126989045
1994-05,0.707104547457261,1.41733399475586
1994-06,0.700430645184083,1.44836855765666
1994-07,0.68661040635336,1.44326802064451
1994-08,0.687465221985527,1.44770177343467
1994-09,0.68174545602365,1.46738157496999
1994-10,0.676857139383044,1.48453853119758
1994-11,0.679556049051739,1.45674063024427
1994-12,0.688542635817277,1.45984762110531
1995-01,0.681233329905404,1.47670352518666
1995-02,0.677029991149902,1.49439527053785
1995-03,0.651382606962453,1.56049817343689
1995-04,0.633977777428097,1.57303194041355
1995-05,0.642863483532615,1.57591000923483
1995-06,0.637704090638594,1.56875787320358
1995-07,0.641919496655464,1.55953687992814
1995-08,0.662286360155452,1.49249276141011
1995-09,0.674247622489929,1.50631900823957
1995-10,0.66705000129613,1.49455384578596
1995-11,0.66834762266704,1.48614909047676
1995-12,0.6733736835028,1.48648487947581
1996-01,0.680986363779415,1.45168853151543
1996-02,0.682314276695251,1.46868326670407
1996-03,0.684095001220703,1.46120856560461
1996-04,0.688671427113669,1.45005502958837
1996-05,0.692452631498638,1.44218566121328
1996-06,0.692745009064674,1.44334093011776
1996-07,0.689730436905571,1.46554074056705
1996-08,0.685809090909091,1.45765582705205
1996-09,0.690976190476191,1.43937496581484
1996-10,0.694660869565217,1.44622989559666
1996-11,0.688095238095238,1.44461699591896
1996-12,0.69516,1.4379551127932
1997-01,0.705908181818182,1.39465929170833
1997-02,0.721669,1.38493988668422
1997-03,0.7259,1.38688753312928
1997-04,0.728966666666667,1.36552699783427
1997-05,0.722355,1.3917942594054
1997-06,0.7189,1.38813890828427
1997-07,0.725295652173913,1.35861627649472
1997-08,0.7379,1.36357562254045
1997-09,0.735145454545455,1.36521194232799
1997-10,0.730286956521739,1.38361960422945
1997-11,0.727547368421053,1.36183935470604
1997-12,0.737665,1.34925089590259
1998-01,0.7441,1.34536085941652
1998-02,0.739085,1.35023467078578
1998-03,0.744581818181818,1.3358857657364
1998-04,0.74498,1.34665625252498
1998-05,0.74283,1.33536486841982
1998-06,0.749431818181818,1.33154373854872
1998-07,0.751326086956522,1.32948845272804
1998-08,0.754219047619048,1.34222062348832
1998-09,0.732990909090909,1.37132262696048
1998-10,0.71235,1.4083495410893
1998-11,0.717838095238095,1.38016509534871
1998-12,0.713336363636363,1.40802433066043
1999-01,0.71189,1.38977487036875
1999-02,0.72375,1.36556429213244
1999-03,0.733297616310297,1.35784146657741
1999-04,0.73806054138698,1.35122535871655
1999-05,0.741217162393489,1.34195944866938
1999-06,0.746136965309313,1.33587327371776
1999-07,0.747450363623866,1.36420809084535
1999-08,0.733094414255341,1.36985550764105
1999-09,0.727018151353619,1.38769200453498
1999-10,0.719661904761905,1.38071963107171
1999-11,0.726195,1.36962661239293
1999-12,0.728290476190476,1.37251215016381
2000-01,0.729205,1.35287607925689
2000-02,0.743261904761905,1.33927973535832
2000-03,0.744856521739131,1.34687390566495
2000-04,0.7461,1.31920900228223
2000-05,0.763065217391304,1.3200152593764
2000-06,0.752,1.33727919848834
2000-07,0.755261904761905,1.31334595896582
2000-08,0.764695652173913,1.30479826514023
2000-09,0.773005,1.29789053850776
2000-10,0.776745454545454,1.27934333865114
2000-11,0.779436363636364,1.28196581766344
2000-12,0.77314,1.30290782969431
2001-01,0.767686363636364,1.29778947518691
2001-02,0.773015,1.29247559482958
2001-03,0.780072727272727,1.26065092449836
2001-04,0.78919,1.26579234170317
2001-05,0.791939130434783,1.25422517104496
2001-06,0.799480952380952,1.24564801723977
2001-07,0.799618181818182,1.25873720965653
2001-08,0.785182608695652,1.28822651144396
2001-09,0.77678,1.28900862346769
2001-10,0.781695652173913,1.27807613755167
2001-11,0.787640909090909,1.2660776029606
2001-12,0.791138888888889,1.25672978801482
2002-01,0.797990909090909,1.24204316099984
2002-02,0.80346,1.24162523777123
2002-03,0.800066666666667,1.24691233333458
2002-04,0.796120636363636,1.2677066932378
2002-05,0.783595652173913,1.29065898466439
2002-06,0.77005,1.33046485111433
2002-07,0.751473913043478,1.32248367724521
2002-08,0.757195454545455,1.32751351408757
2002-09,0.755961904761905,1.32269358612653
2002-10,0.758921739130435,1.32163422715456
2002-11,0.751238095238095,1.32407715132745
2002-12,0.748142105263158,1.35952318802749
2003-01,0.732927272727273,1.37654207125532
2003-02,0.7294,1.37084701895607
2003-03,0.730009523809524,1.37378866184742
2003-04,0.730404545454545,1.38391256993948
2003-05,0.710768181818182,1.41995231800116
2003-06,0.706533333333333,1.40085844605574
2003-07,0.714908695652174,1.39194730644277
2003-08,0.721676190476191,1.37726629168296
2003-09,0.717963636363637,1.42979288020337
2003-10,0.698313043478261,1.4317786126638
2003-11,0.697955,1.44877983762076
2003-12,0.682609523809524,1.48597021224113
2004-01,0.67032380952381,1.48131250212939
2004-02,0.668165,1.48007376687654
2004-03,0.6789,1.48051202027709
2004-04,0.683509090909091,1.45183184883527
2004-05,0.689457142857143,1.46881917220289
2004-06,0.682136363636364,1.46622191268649
2004-07,0.67875,1.45775569763814
2004-08,0.682631818181818,1.46073258660684
2004-09,0.682863636363636,1.46899394480696
2004-10,0.676752380952381,1.49877849552615
2004-11,0.661659090909091,1.53590484762288
2004-12,0.649721739130435,1.55300724322578
2005-01,0.655347619047619,1.5204939780836
2005-02,0.65927,1.53198947216835
2005-03,0.655326086956522,1.51082506156612
2005-04,0.662009523809524,1.51678090554854
2005-05,0.666840909090909,1.4749458326143
2005-06,0.681109090909091,1.45661331577629
2005-07,0.689461904761905,1.45185503517845
2005-08,0.681865217391304,1.4598369654077
2005-09,0.681968181818182,1.44946442289574
2005-10,0.691885714285714,1.44579706792355
2005-11,0.700354545454545,1.42413626135749
2005-12,0.698622727272727,1.42926564331247
2006-01,0.691181818181818,1.44539792527582
2006-02,0.69685,1.43502700003301
2006-03,0.694913043478261,1.44084537279713
2006-04,0.68945,1.4710620037924
2006-05,0.671826086956522,1.49418091243652
2006-06,0.676590909090909,1.47936872377819
2006-07,0.676809523809524,1.48386445788496
2006-08,0.672521739130435,1.48852496107507
2006-09,0.675047619047619,1.47637431994508
2006-10,0.678727272727273,1.48003871781286
2006-11,0.671681818181818,1.50772710139465
2006-12,0.663047619047619,1.50440187990059
2007-01,0.669038972149212,1.4901530685232
2007-02,0.667918758202961,1.50471653397575
2007-03,0.663194697128889,1.51018620595919
2007-04,0.65790409957762,1.5241834568176
2007-05,0.659029984626968,1.51285701534491
2007-06,0.661713873844066,1.51556944490754
2007-07,0.654031105102224,1.53122473479188
2007-08,0.653860101093491,1.5326281200477
2007-09,0.647977120525065,1.55665039966999
2007-10,0.641626297335286,1.57188464252985
2007-11,0.6303321139925,1.5901790541615
2007-12,0.634944260866908,1.58024816217139
2008-01,0.631180194725932,1.5952652527299
2008-02,0.630713520738076,1.61055493280765
2008-03,0.612685230391107,1.64449882253884
2008-04,0.611064232851136,1.62377993235333
2008-05,0.615850839025754,1.62068775505574
2008-06,0.617645723266821,1.63361589442921
2008-07,0.613014500807982,1.62088214890072
2008-08,0.631010009319918,1.56987596410008
2008-09,0.642863783548872,1.55722247570344
2008-10,0.660235956521739,1.48829677828396
2008-11,0.674158708893597,1.48796902643675
2008-12,0.657618272727273,1.54026957798154
2009-01,0.662412238095238,1.49192273033795
2009-02,0.67312175,1.46736434950271
2009-03,0.674302727272727,1.49507447713508
2009-04,0.670146272727273,1.49783114050854
2009-05,0.657614190476191,1.54804992151387
2009-06,0.647291227272727,1.55222620282008
2009-07,0.644368739130435,1.55333049591629
2009-08,0.640941571428571,1.56606279285374
2009-09,0.634237272727273,1.5843742672269
2009-10,0.629102727272727,1.58989083809506
2009-11,0.624943095238095,1.61018149965864
2009-12,0.632078913043478,1.56769052534877
2010-01,0.638953238095238,1.55419235617115
2010-02,0.6501584,1.53258349131715
2010-03,0.654692130434783,1.51824090535742
2010-04,0.659473954545455,1.51111728990181
2010-05,0.675897238095238,1.47432825918691
2010-06,0.681076227272727,1.47889615191221
2010-07,0.665016,1.51851525652278
2010-08,0.658866409090909,1.50891239103766
2010-09,0.647829818181818,1.55618771358676
2010-10,0.637056714285714,1.57178581589044
2010-11,0.640517636363636,1.52577646764438
2010-12,0.651244217391304,1.54003474318381
2011-01,0.646513857142857,1.56193623863887
2011-02,0.639842,1.57304926161068
2011-03,0.63287,1.58550468199533
2011-04,0.626714869565217,1.62095834299154
2011-05,0.625911181818182,1.60076836881703
2011-06,0.626607545454545,1.60044812547513
2011-07,0.627003428571429,1.59899966580907
2011-08,0.622703260869565,1.6093600379809
2011-09,0.634667318181818,1.56162402652262
2011-10,0.635839428571429,1.58590196588408
2011-11,0.638774090909091,1.55155667681385
2011-12,0.646945954545455,1.53526582360103
2012-01,0.651220818181818,1.55108498394627
2012-02,0.64586319047619,1.55602305403757
2012-03,0.649057181818182,1.5490858844196
2012-04,0.64812780952381,1.5505462574465
2012-05,0.653478260869565,1.51025690980293
2012-06,0.659871666666667,1.51754740059306
2012-07,0.6637025,1.50833202611224
2012-08,0.661049695652174,1.52201441652055
2012-09,0.65048395,1.54218889037967
2012-10,0.649213956521739,1.54057093558873
2012-11,0.653857136363636,1.53481104941171
2012-12,0.649912666666667,1.53691988958768
2013-01,0.651186304347826,1.54133553641559
2013-02,0.65490695,1.51483018753598
2013-03,0.665264095238095,1.49919643071314
2013-04,0.664789782608696,1.50899891502978
2013-05,0.667003217391304,1.49876726392542
2013-06,0.660595,1.50395841855764
2013-07,0.665323913043478,1.51325765027405
2013-08,0.658270454545454,1.51527549223724
2013-09,0.656711904761905,1.53408350016491
2013-10,0.649560869565217,1.53804035202668
2013-11,0.653533333333333,1.53520689983389
2013-12,0.650011363636363,1.53999916840045
2014-01,0.651195652173913,1.53420117980071
2014-02,0.649125,1.54740314803696
2014-03,0.646133333333333,1.54562849891651
2014-04,0.645918181818182,1.54969083667808
2014-05,0.646470454545455,1.54047126096816
2014-06,0.648811904761905,1.54589133002306
2014-07,0.648973913043478,1.53130680191168
2014-08,0.655195238095238,1.51838383224895
2014-09,0.666884090909091,1.48258408475637
2014-10,0.672734782608696,1.47832771568801
2014-11,0.6816325,1.46424032283571
2014-12,0.686986956521739,1.44880502561487
2015-01,0.702940909090909,1.4098029236493
2015-02,0.70797,1.40739416747709
2015-03,0.722470454545455,1.3794911057311
2015-04,0.722140909090909,1.40641635268422
2015-05,0.712364285714286,1.39050148436033
2015-06,0.711720454545455,1.40639261700132
2015-07,0.716165217391304,1.39470013947001
2015-08,0.71317619047619,1.40380036835722
2015-09,0.711552272727273,1.40373533973905
2015-10,0.711131818181818,1.39687435394561
2015-11,0.724221428571429,1.37216562039038
2015-12,0.721341304347826,1.38573057794665
2016-01,0.724116666666667,1.38049661985403
2016-02,0.717657142857143,1.38131468005989
2016-03,0.716282608695652,1.40881977532142
2016-04,0.709716666666667,1.41732997709595
2016-05,0.708922727272727,1.40287870710698
2016-06,0.71035,1.39884399532227
2016-07,0.719488095238095,1.3933806060927
2016-08,0.714765217391305,1.3943423166161
2016-09,0.714818181818182,1.39581367562407
2016-10,0.724652380952381,1.3738490579517
2016-11,0.733,1.35376251215002
2016-12,0.742618181818182,1.34433175956895
2017-01,0.739829545454545,1.35882858105684
2017-02,0.73774,1.35389264443665
2017-03,0.737813043478261,1.35684842103549
2017-04,0.7346125,1.37102368854729
2017-05,0.727102173913043,1.38432063080723
2017-06,0.7225,1.39138758910098
2017-07,0.716471428571428,1.40774881256388
2017-08,0.708521739130435,1.41338960508481
2017-09,0.704228571428571,1.41329572082322
2017-10,0.70945,1.40468575072728
2017-11,0.709597727272727,1.41541814990694
2017-12,0.706811904761905,1.42413423319628
2018-01,0.695178260869565,1.45712270721742
2018-02,0.689115,1.44588695766588
2018-03,0.688384090909091,1.45386451727336
2018-04,0.689511904761905,1.43806264200869
2018-05,0.702754347826087,1.4166513196107
2018-06,0.707361904761905,1.4065726325976
2018-07,0.711477272727273,1.40486730325887
2018-08,0.716526086956522,1.40138849572156
2018-09,0.7140025,1.3952508451732
2018-10,0.718986956521739,1.38212606924728
2018-11,0.722247727272727,1.38322534954105
2018-12,0.721883333333333,1.39079156902151
2019-01,0.717465217391304,1.40069754737859
2019-02,0.71858,1.39797573114131
2019-03,0.7189,1.38825067920164
2019-04,0.720947727272727,1.3857593822839
2019-05,,1.37761919850115
2019-06,,1.39021152068287
2019-07,,1.37541743919279
2019-08,,1.36833909632149
2019-09,,1.36330607175625
2019-10,,1.37939025433198
2019-11,,1.37290032057223
2019-12,,1.38282558282641
2020-01,,1.3769514844914
2020-02,,1.3732811669594
2020-03,,1.36479830328275
2020-04,,1.36640208567614
2020-05,,1.37201877470491
2020-06,,1.37569558608071
2020-07,,1.41306805335745
2020-08,,1.41891268720779
2020-09,,1.40757443957424
2020-10,,1.41163981727734
2020-11,,1.43009345660739
2020-12,,1.44026846604207
2021-01,,1.44080177737307
2021-02,,1.43927138325494
2021-03,,1.41720744940924
2021-04,,1.43598727715272
2021-05,,1.4446670836939
2021-06,,1.42642364211601
2021-07,,1.42877145657535
2021-08,,1.42425593309415
2021-09,,1.40887138131386
2021-10,,1.41538008616834
2021-11,,1.4007956519303
2021-12,,1.39959383786825
2022-01,,1.39178263695489
2022-02,,1.3948635544471
2022-03,,1.38239929221156
2022-04,,1.34430284454482
2022-05,,1.34970070386892
2022-06,,1.32778143655329
2022-07,,1.32359870604991
2022-08,,1.30134454918822
2022-09,,1.27988040797468
2022-10,,1.28329344429544
