country,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR
2017-10,99.81,94.59,102.71,86.48,99.04,139.49,141.85,123.08,122.31,139.13,87.91,7.30931,79.33021,16.00524,2.7,-1.2,21.17459,25.82793,20.37006,26.95732,-5.0,121.49,121.78,124.84,119.0,114.74,113.2,89.9,-9.6,81.0
2017-11,100.84,93.21,100.31,86.11,102.69,139.72,131.95,119.06,122.02,135.56,85.5,6.782432,79.32972,12.36307,1.3,-1.5,12.0502,23.14729,26.61604,26.56635,-3.6,118.29,119.95,125.1,116.45,113.77,111.63,87.6,-12.9,77.2
2017-12,99.24,91.49,99.3,83.68,100.97,141.14,130.85,119.85,123.44,136.8,87.55,2.811188,78.91887,13.59477,1.1,-2.2,16.66027,11.73356,19.1489,29.47988,-2.8,114.55,117.7,124.51,114.05,114.05,106.85,88.2,-12.5,79.0
2018-01,101.45,97.07,99.94,94.2,102.68,148.66,135.97,124.12,122.22,144.28,87.74,3.761174,78.88602,12.5335,1.1,-4.0,19.03584,16.38352,19.54892,28.14793,-4.9,120.04,120.16,123.67,116.77,113.82,109.5,92.7,-3.9,75.5
2018-02,99.68,94.2,101.93,86.48,101.07,139.5,137.74,122.78,119.82,136.99,91.08,4.951689,78.81864,12.36966,3.7,0.3,12.86989,18.25507,11.59332,24.54074,-1.4,115.68,118.38,126.83,112.62,114.87,107.88,93.4,-3.2,76.9
2018-03,94.65,89.02,92.99,85.05,97.33,142.18,131.15,121.1,119.2,136.07,89.97,3.318686,78.98801,10.70143,5.0,-3.0,9.554574,17.95606,12.19655,25.55575,-4.6,113.88,116.94,125.26,111.66,111.87,106.31,92.5,-4.9,77.0
2018-04,93.44,89.56,92.51,86.6,91.87,136.01,128.03,118.77,115.82,133.29,92.27,2.626528,77.69143,15.93454,5.0,-6.8,9.104166,19.67958,10.63502,29.86634,-5.5,112.22,114.52,121.55,109.79,111.73,104.97,91.7,-5.3,74.3
2018-05,89.55,88.98,93.64,84.33,96.3,132.5,127.06,116.27,114.91,128.61,89.26,5.0647,77.54327,10.56066,4.2,-1.1,8.306704,20.4941,7.503116,26.54514,-2.1,109.16,111.73,118.58,107.46,111.04,102.51,90.7,-9.2,76.4
2018-06,86.25,86.86,92.78,80.94,98.29,134.73,118.31,113.02,111.01,127.72,86.03,0.2667848,77.42027,9.402784,1.5,-7.8,3.257236,10.10035,7.720027,32.52636,-6.7,103.75,110.14,122.43,104.23,111.41,99.34,90.6,-7.9,81.0
2018-07,84.97,88.22,93.82,82.63,100.35,137.18,119.16,115.27,113.47,131.35,89.46,-0.8003294,76.78512,8.89766,5.3,-10.2,2.653901,13.09901,5.239375,31.94714,-6.9,106.66,110.64,120.85,104.41,111.95,100.89,92.1,-3.7,84.7
2018-08,80.11,79.97,86.54,73.4,93.64,119.27,117.18,108.9,108.71,118.35,90.24,-4.025063,77.41552,0.709897,5.5,-11.2,-0.1190002,4.624812,6.03906,38.46077,-6.3,101.91,105.89,114.97,100.8,107.93,98.09,88.2,-11.7,71.7
2018-09,62.11,67.4,69.21,65.59,93.53,105.93,105.92,103.76,102.65,109.42,99.44,-7.527066,75.8346,1.337241,1.3,-22.4,-17.7629,1.118801,-2.660505,38.342,-12.1,92.78,97.88,102.63,98.22,100.32,94.25,81.1,-25.4,73.1
2018-10,64.45,68.67,72.14,65.2,92.06,105.78,98.07,102.24,101.25,104.82,102.87,-11.94896,75.07964,-2.904203,4.3,-27.5,-12.5182,-4.046886,-11.03557,22.33679,-9.8,90.06,95.55,101.19,95.4,98.86,92.64,78.8,-27.2,74.7
2018-11,64.13,66.77,70.74,62.8,83.59,122.59,100.06,107.15,102.58,114.44,98.81,-7.04541,73.55546,2.031804,1.2,-25.6,-13.17417,5.66377,-11.48669,8.042827,-10.7,92.12,99.29,108.98,96.78,102.65,90.64,81.2,-22.6,79.3
2018-12,63.66,65.19,73.72,56.65,88.22,129.98,111.5,115.17,105.63,122.0,104.03,-6.447105,74.0628,-0.6649885,3.5,-22.0,-15.26589,6.158686,-9.291492,11.02783,-11.0,96.62,101.36,110.71,96.75,102.77,93.97,80.1,-24.0,77.7
2019-01,60.81,66.39,68.98,63.79,77.63,122.79,112.32,110.88,102.94,115.63,97.54,-7.251433,75.03557,2.003094,6.4,-26.5,-16.1588,11.1457,-12.54096,11.13739,-13.8,92.43,98.66,109.5,94.05,100.41,93.54,80.5,-23.5,78.3
2019-02,64.28,62.58,67.0,58.16,79.05,115.84,111.4,108.65,104.16,112.53,98.71,-7.431712,74.89406,2.398431,0.3,-31.0,-12.62067,9.004866,-0.9270505,13.8218,-13.8,95.32,99.2,107.18,95.1,101.87,93.88,79.2,-25.0,77.8
2019-03,70.09,63.31,67.69,58.94,78.82,113.17,114.9,108.98,105.29,112.5,98.88,-4.920735,75.45158,7.283872,1.6,-23.4,-3.821026,10.23779,-1.936622,17.41696,-8.9,98.53,102.43,111.86,96.89,104.73,93.1,81.3,-21.4,84.2
2019-04,65.62,64.29,70.4,58.18,81.8,120.05,114.48,109.4,107.78,117.57,93.68,-0.7917003,75.43565,3.261021,1.0,-18.5,-3.521918,17.1249,-0.4692301,20.43328,-8.9,100.12,103.9,113.09,98.49,104.0,96.12,83.6,-17.6,81.2
2019-05,63.94,60.73,65.7,55.76,80.91,121.2,111.99,109.37,105.62,115.22,94.92,-3.058868,76.03993,3.245595,0.8,-19.9,-10.95902,11.5234,3.29431,22.65853,-11.2,97.4,101.71,108.85,98.87,103.64,97.61,76.9,-29.9,76.7
2019-06,62.39,62.08,69.49,54.67,79.56,126.11,121.99,113.46,108.75,123.19,92.27,-2.93756,76.30293,2.960321,1.6,-17.2,7.809189,9.987319,9.200802,19.86989,-6.9,103.77,107.24,115.67,102.26,104.47,98.97,79.8,-26.1,80.0
2019-07,63.63,64.39,72.7,56.09,79.39,121.9,116.82,110.01,106.33,117.08,91.32,-7.379281,75.91385,2.657847,4.4,-26.6,-4.45562,8.862159,2.491921,17.95752,-20.0,102.04,105.31,112.54,101.35,103.3,99.15,78.3,-26.6,79.9
2019-08,67.27,67.7,76.39,59.01,86.19,126.57,120.78,112.7,112.21,127.76,90.74,-3.842671,76.1814,6.039896,3.6,-19.1,1.394421,11.17199,1.374573,14.95481,-15.0,106.13,109.45,117.8,104.43,108.38,100.04,79.1,-25.7,79.2
2019-09,74.41,72.63,83.5,61.76,89.36,135.12,123.95,116.95,113.04,131.87,91.77,-5.546665,75.87579,6.219218,5.2,-24.4,-9.600117,12.96,2.228644,11.95075,-13.3,107.05,109.36,116.48,104.55,108.67,98.77,77.7,-29.0,76.4
2019-10,81.88,77.43,89.05,65.8,91.96,140.15,130.88,121.65,115.17,136.23,93.92,-2.863169,76.09124,6.97164,1.5,-20.8,3.4869,13.71049,7.679749,15.07379,-12.3,108.93,111.24,117.67,107.11,109.37,99.92,78.5,-26.6,76.5
2019-11,81.71,75.37,88.88,61.86,92.58,138.67,130.01,120.08,117.72,134.6,91.57,-1.078836,76.67565,7.985429,1.2,-20.4,9.779243,18.36349,3.806044,17.5612,-8.0,109.37,110.48,116.18,105.88,109.44,102.1,81.3,-21.5,77.9
2019-12,89.35,80.51,95.1,65.92,94.08,140.18,134.93,123.44,117.2,137.14,95.2,0.9660243,76.85726,9.171718,1.6,-15.4,8.289367,19.89807,7.166535,17.22141,-8.7,111.6,113.38,120.65,107.89,110.34,102.72,80.7,-23.5,74.6
2020-01,92.76,89.5,97.03,81.97,101.11,141.99,135.29,124.78,119.28,140.13,97.07,0.006813738,76.12001,7.336611,2.9,-17.7,5.226399,20.62044,4.561499,20.4241,-15.6,113.23,113.73,119.79,108.17,112.57,106.89,81.4,-22.6,71.5
2020-02,98.02,85.01,92.26,77.76,101.7,138.76,133.39,121.97,121.97,137.47,93.78,0.3413759,76.82829,7.140131,5.7,-14.2,10.4144,20.92413,17.05134,26.81588,-9.1,114.77,115.64,122.95,109.19,113.6,107.35,79.6,-24.1,72.6
2020-03,95.35,87.55,96.6,78.49,96.47,135.88,132.23,120.7,117.16,137.98,94.0,-5.268074,76.42081,3.540257,3.3,-17.3,6.451524,4.79578,7.818568,18.90294,-18.8,110.66,111.08,115.17,107.42,110.71,105.51,81.1,-24.4,73.8
2020-04,52.24,50.85,50.16,51.54,63.0,49.62,80.39,78.16,84.32,52.24,104.47,-32.78907,62.0132,-16.1588,1.3,-51.5,-36.19896,-45.56721,-24.12608,-1.8361,-53.7,59.47,53.79,40.73,61.19,65.77,84.22,78.1,-25.2,72.5
2020-05,53.15,68.29,79.26,57.32,86.45,94.85,61.64,87.62,98.6,94.93,106.37,-23.06315,62.47744,-7.572327,0.8,-55.4,-56.80977,-12.98946,-49.8452,12.87139,-55.7,47.11,62.08,86.56,52.58,92.04,81.91,82.7,-18.2,72.4
2020-06,78.77,90.77,105.05,76.48,106.17,135.87,76.7,104.08,109.79,130.68,99.67,-6.360769,65.4396,-1.004538,-8.1,-48.7,-50.74722,21.51769,-52.58641,17.53167,-44.3,51.59,73.48,112.34,56.51,103.89,85.44,82.7,-14.5,76.0
2020-07,95.33,99.33,107.41,91.25,107.22,146.96,103.22,115.52,119.31,139.02,96.39,-0.7843488,70.33161,3.382142,-3.0,-33.6,-18.57791,28.24695,-19.39005,21.07203,-38.6,74.31,89.38,115.0,78.83,106.98,90.24,82.3,-17.8,75.1
2020-08,99.72,96.43,105.48,87.37,110.48,131.15,119.1,114.75,118.79,132.5,94.0,4.036791,72.9562,7.166159,-6.5,-22.0,14.85274,27.61037,10.47253,38.31565,-28.7,86.41,93.75,108.14,86.71,106.31,96.84,79.4,-20.5,72.7
2020-09,99.05,95.09,102.87,87.31,105.12,126.11,125.51,115.1,117.32,128.0,93.68,2.160079,74.0126,7.243444,-1.4,-16.8,19.47329,21.88024,19.4781,33.43026,-24.0,95.53,98.16,105.89,93.08,105.18,100.65,82.0,-16.7,72.8
2020-10,94.51,93.17,101.42,84.91,112.95,144.49,121.52,120.66,117.22,131.73,95.96,5.3197,75.0299,9.873,-3.0,-13.1,22.07629,26.0591,21.04731,32.97044,-16.6,95.21,100.69,113.08,93.78,109.48,100.88,81.9,-18.6,68.1
2020-11,96.68,90.08,100.6,79.55,112.47,133.42,132.9,122.04,115.86,131.68,99.78,1.72857,75.42848,9.37302,0.7,-11.6,20.02749,17.48571,20.31631,33.55593,-14.1,101.77,102.79,108.0,98.61,108.47,101.21,80.1,-21.3,62.4
2020-12,96.71,88.81,100.01,77.61,110.28,111.2,123.46,108.69,115.06,118.45,91.4,5.136574,75.36036,8.011972,-2.4,-9.1,18.2976,22.10972,14.08439,33.63671,-14.4,97.74,98.96,102.53,96.62,108.27,100.22,80.1,-17.1,65.3
2021-01,100.3,84.17,92.64,75.69,111.37,116.65,118.85,108.54,114.21,110.75,90.11,3.684726,75.92626,9.66518,-2.8,-12.0,13.91966,20.25418,17.25454,32.63928,-16.8,103.0,101.87,104.64,97.97,105.76,101.2,83.3,-11.8,65.9
2021-02,100.54,83.08,89.28,76.87,105.15,112.02,122.21,108.94,113.69,112.38,92.59,2.646482,75.75936,11.24381,-1.2,-10.9,11.61252,17.63944,11.05023,32.45344,-13.7,101.83,100.4,101.41,97.96,104.3,99.1,84.5,-8.3,72.6
2021-03,94.23,79.76,83.23,76.29,101.86,116.22,117.27,109.2,112.71,112.04,94.11,5.280188,75.7682,11.2713,-1.9,-8.6,6.942275,22.54057,11.50076,29.97941,-12.7,103.01,105.5,111.7,101.8,104.86,102.25,86.7,-5.9,72.8
2021-04,88.33,77.3,79.69,74.91,110.15,104.74,116.78,103.07,111.83,102.81,87.68,5.091486,76.19514,11.49085,-2.4,-7.8,9.061273,20.67446,15.1755,34.13078,-11.4,103.22,103.35,103.62,103.2,103.81,98.97,80.2,-17.1,62.5
2021-05,86.0,79.61,84.69,74.53,112.18,110.92,100.96,100.88,111.88,100.63,90.76,4.578502,75.24146,7.917537,-2.3,-11.0,10.09998,22.4355,11.35584,40.21399,-11.0,96.73,102.22,109.02,100.9,104.61,97.12,77.3,-21.2,64.8
2021-06,85.09,82.45,88.62,76.28,119.17,121.55,106.05,105.68,116.75,112.18,89.44,7.055869,76.28936,10.91121,1.0,-9.3,11.48401,31.46761,6.932907,37.85646,-10.6,102.15,108.51,119.64,103.73,107.85,100.54,81.7,-14.0,65.7
2021-07,86.81,86.31,93.87,78.76,121.29,129.56,112.41,109.64,119.84,114.86,86.95,6.506957,76.28086,14.00269,1.5,-8.1,16.81335,29.12087,16.16018,39.08588,-6.7,111.98,114.77,121.84,110.49,109.63,102.29,79.5,-16.8,62.7
2021-08,90.8,92.43,101.84,83.02,122.46,123.9,121.27,110.3,117.51,121.14,85.73,6.501094,76.87008,14.6835,1.8,-6.4,17.95921,27.70328,16.92853,35.01112,-4.9,116.02,116.12,119.28,113.07,108.93,101.57,78.2,-24.7,61.3
2021-09,96.15,91.76,100.47,83.06,120.48,130.13,125.9,115.57,123.58,127.77,90.69,9.344885,77.41629,16.32026,0.6,-1.6,20.37421,30.23466,18.51724,32.5568,-1.8,120.11,117.82,117.92,115.43,110.35,106.17,79.7,-20.7,62.1
2021-10,98.35,92.7,103.94,81.46,122.72,134.35,133.52,121.14,122.73,130.93,95.56,3.248355,77.57257,14.90491,6.2,-2.7,18.26844,18.64507,20.43613,42.42741,-3.2,124.7,120.28,117.04,119.09,110.94,106.4,76.8,-25.8,64.0
2021-11,100.89,93.63,105.49,81.78,127.93,135.55,130.42,121.93,127.49,129.97,99.82,6.378863,77.87257,14.37737,2.6,-0.9,20.85526,22.63659,20.07955,45.89148,-6.0,123.16,119.41,117.8,117.27,110.7,110.12,71.1,-31.8,56.6
2021-12,102.55,90.02,100.86,79.19,134.37,133.82,133.61,121.46,126.63,139.87,96.94,6.605603,78.33035,17.44942,1.0,-2.7,11.63271,23.51681,12.64606,50.97982,-5.4,121.2,118.8,118.14,117.07,111.76,108.27,68.9,-33.3,57.6
2022-01,102.19,85.51,90.18,80.84,128.57,122.49,142.74,124.44,119.16,119.82,108.08,5.68333,78.08588,17.03581,0.8,-3.9,20.11652,21.74999,10.69423,44.1142,-4.9,123.99,120.18,113.12,123.43,113.16,112.58,73.2,-25.5,67.6
2022-02,98.43,82.67,87.5,77.84,129.35,119.84,134.27,119.75,121.0,116.78,105.14,4.370527,77.481,14.96806,2.0,-7.0,13.67082,22.11158,8.190845,45.88168,-4.8,121.39,118.69,113.43,121.24,109.64,114.77,71.2,-28.3,67.4
2022-03,97.16,81.0,85.04,76.95,127.92,116.18,128.8,116.02,117.32,111.45,103.06,3.024837,78.26723,14.60848,4.2,-5.0,13.0073,18.27451,8.098744,49.05769,-6.4,115.02,111.34,105.32,113.68,107.32,110.99,72.5,-27.4,66.7
2022-04,95.95,83.45,86.18,80.72,126.95,121.53,131.69,119.39,116.55,109.85,104.95,3.318461,78.03215,12.39983,2.1,-7.1,6.359773,19.15538,8.359132,49.12024,-8.5,115.66,114.64,113.77,114.49,109.93,106.91,67.3,-32.7,62.7
2022-05,93.76,81.64,86.35,76.94,125.21,120.13,140.45,121.42,119.34,115.92,103.69,2.68578,77.97446,14.10194,5.0,-7.6,9.098937,20.65734,12.06764,48.1184,-6.6,122.35,121.66,120.86,121.75,115.49,108.93,67.6,-33.7,65.2
2022-06,96.93,83.04,84.72,81.35,126.57,109.51,140.23,118.66,118.53,110.39,106.25,-0.4807034,77.46786,15.2122,6.8,-8.2,3.913051,13.55789,6.190179,46.11688,-11.1,121.99,119.63,115.04,121.85,111.4,107.06,63.4,-38.4,56.8
2022-07,93.39,84.99,88.02,81.97,127.48,103.96,130.18,113.35,118.28,111.05,105.9,-3.183241,77.68007,11.52049,6.1,-14.2,4.513311,10.75028,6.765033,46.04578,-12.8,121.51,117.8,111.37,120.51,110.74,109.66,68.0,-29.1,64.2
2022-08,93.52,86.26,90.6,81.92,122.07,113.84,119.09,112.88,116.53,113.66,105.71,-2.119776,76.58837,10.85284,4.7,-13.8,-1.963102,12.14067,0.7322948,41.5765,-12.1,117.16,116.24,115.5,116.05,112.91,108.12,72.2,-27.2,67.5
2022-09,92.46,88.09,95.88,80.3,129.02,118.74,125.29,115.9,117.21,115.43,103.68,-5.884931,76.6743,9.460411,10.4,-20.6,-5.053179,13.34521,-0.02906819,41.94078,-19.8,118.38,118.18,121.0,115.14,115.91,113.98,72.4,-26.0,65.8
2022-10,98.89,90.53,98.61,82.45,125.71,127.32,129.22,119.39,119.48,125.87,101.62,-4.935456,76.42147,9.899798,9.2,-20.3,-0.6649261,14.69363,-4.832651,39.25326,-19.1,120.32,119.26,118.22,119.24,115.52,110.52,76.2,-22.1,65.3
2022-11,101.35,91.59,99.41,83.76,132.96,130.08,132.55,121.93,117.13,124.28,103.15,-3.264048,75.80185,10.98204,7.8,-18.4,-9.011108,16.40786,-4.722953,38.21413,-21.7,117.18,118.06,120.2,116.8,114.06,108.4,76.6,-19.5,62.4
2022-12,102.84,92.64,104.77,80.5,129.52,142.55,136.79,127.47,124.43,125.54,103.06,-4.123014,76.11003,10.01814,7.8,-18.3,-3.062258,13.73096,1.243138,40.12411,-21.9,118.95,120.11,123.08,118.29,114.94,112.05,75.6,-22.7,63.3
2023-01,106.04,93.16,100.2,86.11,130.27,131.57,144.68,126.16,123.53,127.66,102.22,-2.422775,75.72392,6.888455,4.7,-17.4,0.7129564,14.83167,2.875274,41.53506,-20.2,119.11,118.12,116.96,118.27,114.98,111.33,79.1,-17.3,67.4
2023-02,106.2,89.8,95.13,84.48,125.73,121.78,144.07,123.1,115.66,120.97,103.43,-2.396086,76.10432,10.29781,1.9,-14.5,2.881988,9.211741,5.473855,39.99136,-19.3,116.7,115.53,112.63,117.24,117.9,112.68,82.5,-14.2,68.4
2023-03,100.25,88.51,92.01,85.01,121.92,117.76,132.51,117.73,116.91,116.14,102.93,0.5875834,74.38266,4.932685,0.7,-12.9,0.6752415,15.36275,1.36859,34.9582,-22.9,115.02,116.78,120.56,114.77,118.21,109.39,80.1,-17.0,66.8
2023-04,100.5,88.38,91.95,84.8,121.37,121.57,127.63,116.16,117.96,115.63,99.29,1.846102,75.6028,12.0778,1.5,-13.6,-5.712014,20.6383,6.751212,42.01123,-18.1,114.87,118.05,122.35,116.93,121.08,107.72,87.5,-4.8,72.1
2023-05,101.62,92.16,97.03,87.29,125.09,125.15,127.92,116.65,116.07,118.5,96.88,3.139308,75.96401,8.839444,1.9,-13.9,1.612878,25.21793,4.985804,33.94477,-19.2,115.73,117.35,118.01,118.3,120.19,111.42,91.1,0.5,77.1
2023-06,100.28,88.91,94.67,83.15,125.01,127.69,127.15,117.74,121.72,121.39,98.4,-0.2477951,76.7258,13.13138,7.7,-14.4,9.727404,21.35662,15.1418,46.91067,-19.3,116.41,118.05,120.25,117.49,117.57,113.28,85.1,-7.3,70.4
2023-07,96.97,88.08,92.54,83.61,125.74,120.02,128.8,114.69,118.77,118.22,95.26,0.4607145,76.5575,9.316816,5.4,-13.9,8.241802,20.68214,13.15626,54.79439,-19.6,116.81,117.32,118.17,116.97,117.47,113.12,80.1,-17.8,63.7
2023-08,95.18,87.43,91.38,83.48,126.08,123.17,124.49,114.28,115.25,117.66,95.19,-2.208758,76.02705,9.377081,6.0,-13.9,14.62687,13.27373,13.52391,46.40577,-18.6,115.4,115.33,116.8,113.78,114.81,116.45,68.0,-36.9,55.0
2023-09,97.33,88.31,94.75,81.86,125.15,131.13,123.84,117.74,115.67,124.43,98.24,-2.495629,76.59164,13.91707,4.8,-16.7,9.978048,14.01311,12.23214,39.32631,-17.0,114.83,112.99,111.94,112.21,112.49,111.92,71.5,-32.0,57.7
2023-10,96.83,89.07,96.08,82.06,123.19,126.03,120.32,113.91,118.17,120.97,95.37,-1.306085,76.91586,12.36386,4.2,-13.6,3.441557,13.88174,10.40614,38.54353,-17.1,114.54,113.57,112.97,113.2,113.02,112.57,74.6,-27.1,60.0
2023-11,99.75,91.01,98.56,83.45,126.53,123.36,116.41,111.73,121.04,117.96,95.41,-1.371517,77.93499,14.91469,4.9,-16.4,-2.076257,17.18545,12.34015,35.39559,-17.0,109.95,110.91,114.82,107.95,114.39,111.0,75.5,-26.6,58.8
